season,lg,player,player_id,age,team,pos,g,gs,mp,per,ts_percent,x3p_ar,f_tr,orb_percent,drb_percent,trb_percent,ast_percent,stl_percent,blk_percent,tov_percent,usg_percent,ows,dws,ws,ws_48,obpm,dbpm,bpm,vorp
2023,NBA,Coby White,whiteco01,22.0,CHI,SG,74,2.0,1730.0,12.5,0.572,0.579,0.118,1.1,12.6,6.9,16.3,1.5,0.3,10.6,17.9,1.2,1.9,3.1,0.087,-1.0,0.2,-0.8,0.5
2023,NBA,Derrick White,whitede01,28.0,BOS,SG,82,70.0,2319.0,15.4,0.604,0.516,0.253,2.5,11.2,6.9,19.4,1.1,2.8,10.1,17.7,4.4,3.1,7.4,0.154,1.1,1.3,2.4,2.6
2023,NBA,Jack White,whiteja03,25.0,DEN,SF,17,0.0,66.0,12.6,0.517,0.474,0.158,10.7,18.6,14.8,7.7,2.2,2.7,9.0,14.7,0.1,0.1,0.1,0.108,-2.6,0.7,-1.9,0.0
2023,NBA,Joe Wieskamp,wieskjo01,23.0,TOR,SF,9,0.0,50.0,-0.4,0.321,0.857,0.0,0.0,9.8,4.5,7.4,0.0,0.0,6.7,12.8,-0.1,0.0,-0.1,-0.076,-7.0,-3.6,-10.6,-0.1
2023,NBA,Aaron Wiggins,wiggiaa01,24.0,OKC,SG,70,14.0,1297.0,12.2,0.607,0.336,0.196,5.5,12.0,8.7,8.3,1.4,1.1,12.2,14.5,1.4,1.2,2.6,0.097,-1.5,-0.5,-2.1,0.0
2023,NBA,Andrew Wiggins,wiggian01,27.0,GSW,SF,37,37.0,1190.0,14.7,0.564,0.425,0.136,5.7,11.3,8.6,10.5,1.8,2.1,7.9,21.5,1.0,1.3,2.3,0.091,-0.1,-0.4,-0.5,0.5
2023,NBA,Lindell Wigginton,wiggili01,24.0,MIL,PG,7,1.0,87.0,11.8,0.61,0.486,0.243,0.0,8.1,4.2,23.8,0.0,1.9,22.7,25.6,0.0,0.1,0.1,0.028,-3.1,-3.6,-6.7,-0.1
2023,NBA,Alondes Williams,willial06,23.0,BRK,SG,1,0.0,5.0,-20.9,,,,0.0,22.0,11.2,0.0,0.0,0.0,100.0,17.7,-0.1,0.0,-0.1,-0.517,-21.3,-5.2,-26.5,0.0
2023,NBA,Donovan Williams,willido02,21.0,ATL,SG,2,0.0,4.0,14.5,0.4,0.4,0.0,0.0,55.4,27.4,0.0,0.0,0.0,0.0,52.5,0.0,0.0,0.0,-0.225,-9.1,-6.1,-15.2,0.0
2023,NBA,Grant Williams,willigr01,24.0,BOS,PF,79,23.0,2045.0,10.3,0.605,0.611,0.256,4.7,14.5,9.7,8.4,1.0,1.3,13.4,13.1,1.9,2.6,4.4,0.104,-1.8,0.7,-1.1,0.5
2023,NBA,Jalen Williams,willija06,21.0,OKC,SG,75,62.0,2276.0,15.6,0.601,0.258,0.241,3.9,12.2,7.9,15.4,2.1,1.4,12.3,18.4,3.0,2.6,5.6,0.119,-0.4,0.7,0.3,1.3
2023,NBA,Jaylin Williams,willija07,20.0,OKC,C,49,36.0,914.0,11.2,0.559,0.483,0.231,5.1,23.6,14.1,10.7,1.5,1.2,12.6,13.5,0.7,1.2,1.9,0.099,-2.3,0.6,-1.7,0.1
2023,NBA,Jeenathan Williams,willije02,23.0,POR,SG,5,4.0,127.0,15.5,0.657,0.205,0.077,9.0,4.6,6.8,12.1,1.2,1.4,9.0,15.2,0.3,0.0,0.3,0.12,-1.0,-2.1,-3.0,0.0
2023,NBA,Kenrich Williams,willike04,28.0,OKC,PF,53,10.0,1206.0,14.4,0.585,0.387,0.113,8.5,14.9,11.6,11.7,1.8,1.1,8.1,13.7,2.0,1.3,3.3,0.133,0.1,0.4,0.5,0.8
2023,NBA,Mark Williams,willima07,21.0,CHO,C,43,17.0,828.0,19.8,0.659,0.0,0.386,11.7,27.7,19.6,3.3,1.6,4.7,12.0,17.0,1.5,1.3,2.8,0.163,-0.5,0.6,0.1,0.4
2023,NBA,Patrick Williams,willipa01,21.0,CHI,PF,82,65.0,2323.0,11.2,0.576,0.409,0.155,3.9,12.0,8.0,5.8,1.5,2.9,12.3,15.7,0.5,3.0,3.5,0.072,-1.7,0.4,-1.3,0.4
2023,NBA,Robert Williams,williro04,25.0,BOS,C,35,20.0,824.0,19.8,0.742,0.006,0.241,14.0,24.5,19.3,8.5,1.3,5.0,15.3,11.8,2.3,1.6,3.8,0.224,1.0,2.4,3.3,1.1
2023,NBA,Vince Williams Jr.,willivi01,22.0,MEM,SG,15,1.0,105.0,3.9,0.367,0.7,0.05,4.0,11.1,7.6,4.8,2.7,1.7,10.9,18.1,-0.3,0.2,-0.1,-0.049,-8.3,-0.2,-8.5,-0.2
2023,NBA,Zion Williamson,willizi01,22.0,NOP,PF,29,29.0,956.0,25.2,0.652,0.041,0.529,6.9,17.0,12.0,24.4,1.6,1.6,14.6,30.4,2.3,1.2,3.6,0.18,4.8,1.0,5.8,1.9
2023,NBA,Ziaire Williams,willizi02,21.0,MEM,SF,37,4.0,561.0,7.4,0.511,0.495,0.112,3.0,11.9,7.5,8.2,1.2,1.0,15.2,18.0,-0.5,0.6,0.1,0.011,-4.7,-0.8,-5.6,-0.5
2023,NBA,Dylan Windler,windldy01,26.0,CLE,SF,3,0.0,10.0,19.0,0.833,0.667,0.0,0.0,0.0,0.0,15.2,5.0,0.0,25.0,17.9,0.0,0.0,0.0,0.149,3.2,3.5,6.7,0.0
2023,NBA,Justise Winslow,winslju01,26.0,POR,PF,29,11.0,776.0,9.3,0.466,0.227,0.141,7.2,14.3,10.7,17.2,1.9,1.3,17.0,14.2,-0.1,0.5,0.4,0.022,-3.4,0.6,-2.8,-0.2
2023,NBA,James Wiseman,wisemja01,21.0,2TM,C,45,22.0,867.0,15.6,0.589,0.059,0.286,9.2,25.2,17.0,5.5,0.4,2.7,11.8,21.2,0.7,0.7,1.4,0.077,-2.1,-1.4,-3.5,-0.3
2023,NBA,James Wiseman,wisemja01,21.0,GSW,C,21,0.0,262.0,17.1,0.655,0.021,0.404,7.7,22.7,15.3,8.0,0.5,2.4,11.2,20.0,0.5,0.3,0.8,0.144,-1.3,-0.5,-1.7,0.0
2023,NBA,James Wiseman,wisemja01,21.0,DET,C,24,22.0,605.0,15.0,0.563,0.073,0.241,9.8,26.3,17.8,4.4,0.3,2.9,12.0,21.7,0.2,0.4,0.6,0.049,-2.5,-1.8,-4.3,-0.4
2023,NBA,Christian Wood,woodch01,27.0,DAL,C,67,17.0,1738.0,20.6,0.624,0.363,0.365,5.8,27.4,16.4,11.7,0.9,3.7,11.9,26.4,2.7,2.1,4.8,0.132,1.9,-0.3,1.7,1.6
2023,NBA,Delon Wright,wrighde01,30.0,WAS,PG,50,14.0,1221.0,16.3,0.581,0.409,0.206,5.5,10.7,8.2,20.9,3.7,1.2,12.2,12.9,2.1,1.6,3.7,0.146,0.4,3.1,3.4,1.7
2023,NBA,McKinley Wright IV,wrighmc01,24.0,DAL,PG,27,1.0,335.0,12.4,0.536,0.286,0.194,3.1,13.4,8.2,25.2,1.2,1.3,15.2,16.9,0.2,0.2,0.5,0.069,-1.9,-0.8,-2.7,-0.1
2023,NBA,Gabe York,yorkga01,29.0,IND,SG,3,0.0,56.0,11.8,0.548,0.857,0.095,0.0,11.9,5.9,12.3,1.7,0.0,0.0,16.4,0.1,0.0,0.1,0.091,-1.7,-1.8,-3.5,0.0
2023,NBA,Thaddeus Young,youngth01,34.0,TOR,PF,54,9.0,795.0,14.1,0.573,0.172,0.131,9.4,14.6,11.8,12.9,3.4,0.6,16.7,13.5,0.7,1.1,1.8,0.109,-1.8,1.9,0.1,0.4
2023,NBA,Trae Young,youngtr01,24.0,ATL,PG,73,73.0,2541.0,22.0,0.573,0.331,0.46,2.4,7.0,4.7,42.5,1.5,0.3,15.2,32.6,5.3,1.4,6.7,0.126,5.3,-2.0,3.3,3.4
2023,NBA,Omer Yurtseven,yurtsom01,24.0,MIA,C,9,0.0,83.0,16.7,0.675,0.259,0.222,10.9,21.9,16.2,3.9,1.2,2.5,11.9,18.0,0.2,0.1,0.3,0.159,-2.5,-1.5,-3.9,0.0
2023,NBA,Cody Zeller,zelleco01,30.0,MIA,C,15,2.0,217.0,16.4,0.659,0.034,0.593,13.0,21.8,17.3,7.2,0.7,1.9,15.8,18.1,0.4,0.3,0.7,0.147,-2.0,-0.7,-2.8,0.0
2023,NBA,Ivica Zubac,zubaciv01,25.0,LAC,C,76,76.0,2170.0,16.7,0.661,0.004,0.463,12.3,26.5,19.5,5.1,0.7,4.0,15.9,14.8,3.8,2.9,6.7,0.149,-1.1,0.2,-0.9,0.6
2022,NBA,Precious Achiuwa,achiupr01,22.0,TOR,C,73,28.0,1725.0,12.7,0.503,0.259,0.217,8.7,21.7,14.9,6.9,1.1,2.3,11.3,18.5,0.4,2.1,2.5,0.07,-2.0,-0.6,-2.6,-0.2
2022,NBA,Steven Adams,adamsst01,28.0,MEM,C,76,75.0,1999.0,17.6,0.56,0.003,0.518,17.9,22.0,19.9,16.1,1.6,2.7,19.6,12.0,3.8,3.0,6.8,0.163,1.0,1.0,2.0,2.0
2022,NBA,Bam Adebayo,adebaba01,24.0,MIA,C,56,56.0,1825.0,21.8,0.608,0.008,0.466,8.7,26.1,17.5,17.5,2.2,2.6,14.4,25.0,3.6,3.5,7.2,0.188,1.7,2.1,3.8,2.7
2022,NBA,Santi Aldama,aldamsa01,21.0,MEM,PF,32,0.0,360.0,10.2,0.452,0.364,0.242,9.4,16.1,12.6,7.7,0.8,2.5,9.9,18.4,-0.1,0.4,0.3,0.044,-4.2,-1.5,-5.7,-0.3
2022,NBA,LaMarcus Aldridge,aldrila01,36.0,BRK,C,47,12.0,1050.0,19.6,0.604,0.1,0.223,7.8,18.7,13.4,6.3,0.6,4.0,8.0,22.4,2.1,1.0,3.1,0.141,1.3,-0.6,0.7,0.7
2022,NBA,Nickeil Alexander-Walker,alexani01,23.0,2TM,SG,65,21.0,1466.0,10.5,0.475,0.497,0.16,2.7,11.5,7.1,16.1,1.5,1.5,11.3,24.1,-1.1,1.1,0.1,0.003,-1.8,-1.1,-2.9,-0.3
2022,NBA,Nickeil Alexander-Walker,alexani01,23.0,NOP,SG,50,19.0,1317.0,10.5,0.474,0.483,0.153,3.0,11.0,6.9,16.1,1.5,1.4,11.2,24.8,-1.1,0.9,-0.1,-0.005,-1.7,-1.3,-3.0,-0.3
2022,NBA,Nickeil Alexander-Walker,alexani01,23.0,UTA,SG,15,2.0,149.0,10.2,0.497,0.688,0.25,0.8,15.6,8.5,15.5,1.7,2.4,13.1,17.9,0.0,0.2,0.2,0.07,-2.9,1.2,-1.7,0.0
2022,NBA,Grayson Allen,allengr01,26.0,MIL,SG,66,61.0,1805.0,12.7,0.609,0.684,0.13,1.9,10.9,6.5,7.6,1.2,1.0,6.7,15.2,2.8,1.4,4.2,0.11,0.6,-0.2,0.4,1.1
2022,NBA,Jarrett Allen,allenja01,23.0,CLE,C,56,56.0,1809.0,23.0,0.698,0.018,0.428,12.0,24.5,18.4,8.2,1.2,3.7,12.7,18.1,5.4,3.0,8.5,0.225,2.7,1.2,3.9,2.7
2022,NBA,Jose Alvarado,alvarjo01,23.0,NOP,PG,54,1.0,834.0,16.4,0.52,0.374,0.18,3.2,10.2,6.6,26.9,4.2,0.8,11.2,18.4,1.0,1.1,2.1,0.121,-0.5,2.4,1.9,0.8
2022,NBA,Justin Anderson,anderju01,28.0,2TM,SF,16,6.0,316.0,10.4,0.493,0.621,0.2,1.4,15.0,8.1,14.2,1.2,1.7,7.2,15.1,0.2,0.2,0.4,0.054,-1.9,-1.3,-3.2,-0.1
2022,NBA,Justin Anderson,anderju01,28.0,CLE,SF,3,0.0,47.0,10.7,0.666,0.75,0.5,0.0,13.8,7.1,17.3,1.1,0.0,17.0,11.1,0.1,0.0,0.1,0.124,-3.0,0.4,-2.6,0.0
2022,NBA,Justin Anderson,anderju01,28.0,IND,SF,13,6.0,269.0,10.3,0.475,0.609,0.172,1.6,15.2,8.3,13.6,1.3,1.9,6.0,15.8,0.1,0.1,0.2,0.041,-1.7,-1.6,-3.3,-0.1
2022,NBA,Kyle Anderson,anderky01,28.0,MEM,PF,69,11.0,1484.0,14.4,0.506,0.232,0.224,4.8,21.6,13.0,16.2,2.5,2.7,12.1,16.2,1.0,2.5,3.5,0.113,-0.9,2.1,1.2,1.2
2022,NBA,Giannis Antetokounmpo,antetgi01,27.0,MIL,PF,67,67.0,2204.0,32.1,0.633,0.194,0.615,6.6,30.4,18.7,31.7,1.6,4.0,12.2,34.9,9.2,3.7,12.9,0.281,7.6,3.5,11.2,7.4
2022,NBA,Thanasis Antetokounmpo,antetth01,29.0,MIL,SF,48,6.0,473.0,12.5,0.577,0.109,0.359,9.2,13.4,11.3,6.5,1.6,2.4,14.9,15.7,0.4,0.5,0.9,0.095,-3.5,-0.1,-3.5,-0.2
2022,NBA,Carmelo Anthony,anthoca01,37.0,LAL,PF,69,3.0,1793.0,14.8,0.579,0.549,0.22,3.7,13.5,8.6,5.6,1.3,2.6,6.9,20.4,2.2,1.4,3.6,0.097,0.4,-0.8,-0.5,0.7
2022,NBA,Cole Anthony,anthoco01,21.0,ORL,PG,65,65.0,2059.0,13.5,0.519,0.429,0.277,1.6,16.2,8.9,28.9,1.1,0.8,14.2,25.1,-0.1,1.7,1.6,0.038,-0.6,-0.6,-1.2,0.4
2022,NBA,OG Anunoby,anunoog01,24.0,TOR,SF,48,48.0,1728.0,14.8,0.549,0.455,0.169,4.4,12.6,8.3,11.0,2.1,1.4,9.7,20.5,1.8,1.9,3.7,0.104,0.4,0.1,0.5,1.1
2022,NBA,Ryan Arcidiacono,arcidry01,27.0,NYK,PG,10,0.0,76.0,6.1,0.667,0.75,0.0,0.0,11.5,5.7,7.5,0.7,0.0,20.0,8.6,0.0,0.1,0.1,0.052,-4.6,0.0,-4.6,-0.1
2022,NBA,Trevor Ariza,arizatr01,36.0,LAL,SF,24,11.0,462.0,7.0,0.449,0.747,0.182,2.3,16.7,9.5,7.5,1.3,1.2,9.3,11.0,-0.2,0.4,0.2,0.02,-3.3,-0.2,-3.4,-0.2
2022,NBA,D.J. Augustin,augusdj01,34.0,2TM,PG,55,2.0,883.0,9.7,0.61,0.739,0.194,1.4,7.0,4.2,16.8,0.9,0.1,18.9,14.3,0.7,0.1,0.8,0.043,-1.2,-2.4,-3.6,-0.4
2022,NBA,D.J. Augustin,augusdj01,34.0,HOU,PG,34,2.0,510.0,9.7,0.596,0.706,0.279,1.5,7.4,4.4,20.5,0.9,0.0,22.8,16.4,0.2,0.0,0.2,0.017,-1.4,-2.9,-4.3,-0.3
2022,NBA,D.J. Augustin,augusdj01,34.0,LAL,PG,21,0.0,373.0,9.7,0.635,0.791,0.058,1.2,6.6,3.9,11.8,0.9,0.2,11.1,11.4,0.5,0.1,0.6,0.078,-1.0,-1.6,-2.6,-0.1
2022,NBA,Deni Avdija,avdijde01,21.0,WAS,SF,82,8.0,1984.0,11.6,0.536,0.447,0.235,3.0,20.5,11.9,11.8,1.5,1.9,12.0,16.3,0.6,1.8,2.4,0.058,-2.1,0.4,-1.7,0.1
2022,NBA,Joel Ayayi,ayayijo01,21.0,WAS,SG,7,0.0,20.0,3.4,0.167,0.167,0.0,5.6,10.9,8.3,25.4,0.0,0.0,0.0,13.3,0.0,0.0,0.0,-0.098,-4.3,-1.7,-6.0,0.0
2022,NBA,Deandre Ayton,aytonde01,23.0,PHO,C,58,58.0,1713.0,21.9,0.656,0.027,0.204,9.6,27.1,18.6,7.6,1.1,2.1,10.7,21.4,4.1,3.1,7.3,0.203,2.2,0.6,2.8,2.1
2022,NBA,Udoka Azubuike,azubuud01,22.0,UTA,C,17,6.0,195.0,17.6,0.743,0.0,0.224,10.5,28.8,19.9,0.0,0.3,5.0,18.2,14.7,0.3,0.3,0.6,0.157,-1.8,0.4,-1.4,0.0
2022,NBA,Marvin Bagley III,baglema01,22.0,2TM,PF,48,25.0,1146.0,15.7,0.551,0.217,0.226,9.7,22.6,16.0,5.2,0.9,1.4,7.4,19.8,1.2,0.9,2.0,0.085,-0.5,-1.8,-2.3,-0.1
2022,NBA,Marvin Bagley III,baglema01,22.0,SAC,PF,30,17.0,656.0,14.3,0.521,0.252,0.191,11.0,24.8,17.8,3.9,0.7,1.5,7.3,18.8,0.5,0.4,0.9,0.068,-1.1,-2.4,-3.5,-0.3
2022,NBA,Marvin Bagley III,baglema01,22.0,DET,PF,18,8.0,490.0,17.7,0.585,0.175,0.27,8.0,19.8,13.6,6.9,1.3,1.3,7.4,21.2,0.7,0.4,1.1,0.107,0.4,-0.9,-0.6,0.2
2022,NBA,LaMelo Ball,ballla01,20.0,CHO,PG,75,75.0,2422.0,19.7,0.554,0.451,0.194,4.7,17.4,11.0,35.7,2.4,1.2,15.3,28.2,3.4,2.5,5.8,0.116,3.3,0.1,3.4,3.3
2022,NBA,Lonzo Ball,balllo01,24.0,CHI,PG,35,35.0,1212.0,14.5,0.575,0.679,0.073,3.3,14.3,8.8,20.0,2.6,2.2,17.2,17.4,0.8,1.4,2.2,0.088,0.9,1.6,2.5,1.4
2022,NBA,Mo Bamba,bambamo01,23.0,ORL,C,71,69.0,1824.0,16.5,0.582,0.455,0.118,8.5,24.6,16.5,7.4,1.0,5.9,10.6,17.2,1.8,2.7,4.5,0.118,-0.2,0.9,0.7,1.2
2022,NBA,Desmond Bane,banede01,23.0,MEM,SG,76,76.0,2266.0,17.6,0.592,0.475,0.141,2.1,13.6,7.7,13.5,1.9,1.1,8.7,23.1,4.5,2.7,7.2,0.153,2.5,0.3,2.7,2.7
2022,NBA,Dalano Banton,bantoda01,22.0,TOR,PG,64,1.0,696.0,10.0,0.463,0.252,0.218,5.6,14.1,9.7,19.8,2.0,1.4,19.3,16.9,-0.4,0.8,0.4,0.03,-3.5,0.4,-3.1,-0.2
2022,NBA,Cat Barber,barbeca01,27.0,ATL,PG,3,0.0,13.0,-11.2,0.0,0.0,1.0,8.5,16.7,12.6,26.7,0.0,0.0,14.8,22.7,-0.1,0.0,-0.1,-0.45,-15.8,-7.6,-23.5,-0.1
2022,NBA,Harrison Barnes,barneha02,29.0,SAC,PF,77,77.0,2587.0,15.7,0.623,0.432,0.495,3.4,14.9,9.1,10.5,1.0,0.5,10.4,18.8,5.0,1.0,6.0,0.112,1.5,-1.3,0.2,1.4
2022,NBA,Scottie Barnes,barnesc01,20.0,TOR,PF,74,74.0,2617.0,16.3,0.552,0.207,0.231,7.7,15.8,11.5,14.7,1.5,2.1,11.7,19.0,3.7,2.9,6.6,0.122,0.5,0.4,0.9,1.9
2022,NBA,RJ Barrett,barrerj01,21.0,NYK,SF,70,70.0,2417.0,13.7,0.511,0.338,0.34,2.9,15.5,9.1,14.9,0.9,0.7,9.9,27.6,0.1,2.2,2.3,0.046,-0.3,-1.3,-1.6,0.2
2022,NBA,Will Barton,bartowi01,31.0,DEN,SG,71,71.0,2277.0,13.4,0.548,0.48,0.142,2.2,14.1,8.3,17.6,1.2,1.2,11.8,20.8,1.2,1.9,3.2,0.067,0.4,-0.9,-0.5,0.9
2022,NBA,Charles Bassey,bassech01,21.0,PHI,C,23,0.0,168.0,21.5,0.66,0.085,0.255,14.9,26.1,20.6,6.5,1.5,9.1,13.3,16.1,0.4,0.3,0.8,0.22,-0.4,2.1,1.7,0.2
2022,NBA,Paris Bass,basspa01,26.0,PHO,SF,2,0.0,7.0,13.9,0.436,0.333,0.333,31.5,29.9,30.6,0.0,6.9,0.0,22.5,54.6,0.0,0.0,0.0,-0.17,-11.2,-1.2,-12.4,0.0
2022,NBA,Keita Bates-Diop,bateske01,26.0,SAS,SF,59,14.0,956.0,12.4,0.578,0.209,0.232,6.8,18.7,12.7,5.7,1.4,1.2,13.4,14.8,0.6,1.0,1.6,0.08,-2.1,-0.5,-2.6,-0.1
2022,NBA,Nicolas Batum,batumni01,33.0,LAC,PF,59,54.0,1462.0,13.5,0.608,0.698,0.098,2.2,15.8,9.2,9.7,1.9,2.4,9.0,13.3,1.6,2.1,3.7,0.123,0.5,1.9,2.3,1.6
2022,NBA,Kent Bazemore,bazemke01,32.0,LAL,SF,39,14.0,545.0,6.0,0.451,0.576,0.122,2.6,11.0,6.8,8.1,2.2,1.5,12.5,13.2,-0.4,0.5,0.1,0.006,-5.1,0.8,-4.3,-0.3
2022,NBA,Darius Bazley,bazleda01,21.0,OKC,PF,69,53.0,1924.0,12.6,0.515,0.414,0.262,3.7,19.8,11.6,7.7,1.5,3.4,11.1,18.3,-0.5,2.2,1.8,0.044,-2.1,0.3,-1.8,0.1
2022,NBA,Bradley Beal,bealbr01,28.0,WAS,SG,40,40.0,1439.0,17.5,0.539,0.272,0.263,3.0,11.4,7.3,30.8,1.2,0.9,13.6,30.8,0.6,0.7,1.4,0.046,2.0,-1.2,0.8,1.0
2022,NBA,Malik Beasley,beaslma01,25.0,MIN,SG,79,18.0,1976.0,11.9,0.544,0.749,0.071,1.4,11.2,6.2,8.5,1.0,0.6,4.7,19.4,1.7,1.2,2.9,0.069,0.7,-1.5,-0.7,0.7
2022,NBA,Jordan Bell,belljo01,27.0,CHI,C,1,0.0,2.0,29.9,,,,56.6,0.0,28.1,0.0,24.4,0.0,,0.0,0.0,0.0,0.0,0.6,-8.1,10.8,2.7,0.0
2022,NBA,DeAndre' Bembry,bembrde01,27.0,2TM,SF,56,20.0,1026.0,11.9,0.601,0.163,0.158,4.6,12.5,8.6,8.6,2.3,2.2,11.6,11.2,1.1,1.1,2.2,0.104,-2.2,1.5,-0.7,0.3
2022,NBA,DeAndre' Bembry,bembrde01,27.0,BRK,SF,48,20.0,949.0,12.4,0.609,0.169,0.164,4.5,12.8,8.7,8.5,2.4,2.4,11.6,11.7,1.1,1.1,2.1,0.108,-2.0,1.6,-0.4,0.4
2022,NBA,DeAndre' Bembry,bembrde01,27.0,MIL,SF,8,0.0,77.0,4.8,0.375,0.0,0.0,5.6,9.4,7.6,9.4,1.2,0.0,11.1,5.0,0.0,0.1,0.1,0.053,-4.4,0.5,-3.9,0.0
2022,NBA,Dāvis Bertāns,bertada01,29.0,2TM,PF,56,0.0,807.0,9.4,0.531,0.836,0.145,1.7,14.3,8.0,5.5,1.0,1.3,6.1,17.3,0.2,0.7,0.9,0.053,-1.7,-0.9,-2.6,-0.1
2022,NBA,Dāvis Bertāns,bertada01,29.0,WAS,PF,34,0.0,501.0,8.3,0.527,0.842,0.175,1.3,12.0,6.7,4.4,1.1,1.0,7.1,17.6,0.0,0.3,0.3,0.025,-2.5,-1.3,-3.8,-0.2
2022,NBA,Dāvis Bertāns,bertada01,29.0,DAL,PF,22,0.0,306.0,11.2,0.54,0.827,0.096,2.2,18.2,10.2,7.1,1.0,1.8,4.4,16.7,0.2,0.4,0.6,0.098,-0.4,-0.3,-0.6,0.1
2022,NBA,Patrick Beverley,beverpa01,33.0,MIN,PG,58,54.0,1476.0,14.8,0.539,0.555,0.305,4.4,13.2,8.7,24.5,2.2,3.4,12.9,16.1,2.3,1.7,4.1,0.132,0.6,2.1,2.7,1.7
2022,NBA,Saddiq Bey,beysa01,22.0,DET,SF,82,82.0,2704.0,14.0,0.529,0.537,0.224,4.1,14.1,8.8,13.8,1.3,0.5,7.1,21.3,2.4,1.6,4.0,0.071,0.9,-1.2,-0.3,1.2
2022,NBA,Khem Birch,birchkh01,29.0,TOR,C,55,28.0,991.0,13.2,0.534,0.07,0.355,12.7,13.5,13.1,7.6,1.5,2.6,11.1,11.2,1.5,1.1,2.6,0.126,-1.7,0.4,-1.3,0.2
2022,NBA,Goga Bitadze,bitadgo01,22.0,IND,C,50,16.0,729.0,18.0,0.595,0.317,0.373,11.9,15.3,13.5,11.2,1.4,5.0,13.6,19.9,1.3,0.6,1.9,0.122,-0.2,-0.6,-0.8,0.2
2022,NBA,Bismack Biyombo,biyombi01,29.0,PHO,C,36,3.0,506.0,17.3,0.596,0.0,0.49,13.7,21.5,17.7,6.2,1.1,4.6,12.4,17.1,0.9,0.9,1.8,0.17,-1.7,0.4,-1.3,0.1
2022,NBA,Nemanja Bjelica,bjeline01,33.0,GSW,C,71,0.0,1142.0,14.2,0.573,0.436,0.237,6.1,21.5,14.1,19.8,1.8,2.2,18.7,17.8,1.0,2.1,3.0,0.128,-0.9,2.3,1.4,1.0
2022,NBA,Eric Bledsoe,bledser01,32.0,LAC,PG,54,29.0,1361.0,12.5,0.514,0.348,0.25,2.2,11.6,7.1,24.1,2.5,1.2,18.3,20.5,-0.5,1.8,1.3,0.047,-2.1,1.3,-0.8,0.4
2022,NBA,Keljin Blevins,blevike01,26.0,POR,SF,31,1.0,349.0,4.8,0.41,0.649,0.099,4.9,9.5,7.1,7.7,1.8,0.3,12.8,16.5,-0.6,0.1,-0.5,-0.066,-5.6,-2.9,-8.5,-0.6
2022,NBA,Bogdan Bogdanović,bogdabo01,29.0,ATL,SG,63,27.0,1848.0,15.4,0.562,0.578,0.145,1.7,13.0,7.4,15.5,1.8,0.7,7.7,21.6,2.5,1.2,3.7,0.095,1.5,-0.2,1.3,1.5
2022,NBA,Bojan Bogdanović,bogdabo02,32.0,UTA,PF,69,69.0,2131.0,15.7,0.599,0.504,0.28,3.1,11.8,7.6,8.7,0.8,0.0,10.2,23.7,3.6,1.6,5.2,0.118,1.6,-1.6,0.0,1.1
2022,NBA,Bol Bol,bolbo01,22.0,DEN,PF,14,0.0,81.0,13.5,0.565,0.148,0.185,5.7,21.4,13.8,9.1,0.6,2.2,12.0,18.0,0.0,0.1,0.1,0.065,-0.5,-0.4,-1.0,0.0
2022,NBA,Leandro Bolmaro,bolmale01,21.0,MIN,SF,35,2.0,241.0,5.4,0.419,0.333,0.241,6.9,12.3,9.6,11.0,1.2,0.0,17.9,12.6,-0.1,0.2,0.0,0.004,-5.1,-0.7,-5.8,-0.2
2022,NBA,Isaac Bonga,bongais01,22.0,TOR,SF,15,0.0,69.0,8.7,0.363,0.308,0.615,6.0,5.0,5.5,7.3,5.8,2.8,10.8,11.5,-0.1,0.1,0.1,0.06,-5.4,5.0,-0.4,0.0
2022,NBA,Devin Booker,bookede01,25.0,PHO,SG,68,68.0,2345.0,21.3,0.576,0.336,0.255,2.1,13.2,7.8,22.4,1.6,1.0,9.3,32.0,4.3,3.3,7.6,0.156,3.9,0.2,4.1,3.6
2022,NBA,Brandon Boston Jr.,bostobr01,20.0,LAC,SG,51,0.0,760.0,11.2,0.481,0.342,0.222,2.4,12.7,7.7,10.1,1.7,1.5,8.0,22.4,-0.5,0.9,0.4,0.026,-3.0,-0.4,-3.3,-0.3
2022,NBA,Chris Boucher,bouchch01,29.0,TOR,SF,80,9.0,1690.0,17.9,0.57,0.397,0.334,10.9,21.3,15.8,2.2,1.4,4.3,6.0,17.8,3.5,2.4,6.0,0.169,0.5,-0.4,0.1,0.9
2022,NBA,James Bouknight,bouknja01,21.0,CHO,SG,31,0.0,304.0,10.1,0.459,0.348,0.22,7.6,10.6,9.1,11.9,1.1,0.3,8.8,23.7,-0.1,0.1,0.0,0.001,-3.4,-3.7,-7.1,-0.4
2022,NBA,Avery Bradley,bradlav01,31.0,LAL,SG,62,45.0,1406.0,7.8,0.55,0.6,0.051,2.4,8.0,5.2,4.5,1.8,0.6,9.6,12.1,0.3,0.9,1.2,0.04,-3.5,-0.1,-3.6,-0.6
2022,NBA,Tony Bradley,bradlto01,24.0,CHI,C,55,7.0,549.0,14.9,0.6,0.0,0.236,13.8,24.3,19.1,6.7,0.9,5.2,20.0,13.6,0.6,0.7,1.3,0.112,-2.0,0.2,-1.8,0.0
